Date,Flow,SAL,TEMP,TSS,OXY,SIL,AMM,NIT,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP,ONES,ZEROS
28/05/2000,0.061,30.8584,16.6173,11.0,158.9796,63.9214,3.6582,1.148,0.8018,334.5238,136.7589,20.4719,17.6939,0.4994,1.0,22.5,1.7742,1,0
29/05/2000,0.063,30.8249,16.2122,10.8333,162.7041,64.2794,3.0612,1.0918,0.8203,263.0952,133.5253,20.2415,17.2755,0.4876,0.85,21.4286,1.7742,1,0
30/05/2000,0.073,30.7914,15.8071,10.6667,166.4286,63.1673,2.4643,1.0357,0.8387,191.6667,130.2917,20.1888,16.8571,0.4758,0.7,20.3571,1.7742,1,0
31/05/2000,0.122,30.8819,15.7558,10.5,164.7607,61.462,2.5071,1.0643,0.829,224.1667,131.3958,20.1361,17.0,0.4798,0.7,20.5714,1.7258,1,0
01/06/2000,0.15,30.9723,15.7045,10.3333,163.0929,60.8541,2.55,1.0929,0.8194,256.6667,132.5,20.0833,17.1429,0.4839,0.7,20.7857,1.6774,1,0
02/06/2000,0.085,31.0628,15.6532,10.1667,161.425,60.3796,2.5929,1.1214,0.8097,289.1667,133.6042,20.0306,17.2857,0.4879,0.7,21.0,1.629,1,0
03/06/2000,0.082,31.1533,15.6019,10.0,159.7571,59.9051,2.6357,1.15,0.8,321.6667,134.7083,19.9779,17.4286,0.4919,0.7,21.2143,1.5806,1,0
04/06/2000,0.074,31.2437,15.5506,9.8333,158.0893,59.7226,2.6786,1.1786,0.7903,354.1667,135.8125,19.8656,17.5714,0.496,0.7,21.4286,1.5323,1,0
05/06/2000,0.074,31.3342,15.4993,9.6667,156.4214,59.7943,2.7214,1.2071,0.7806,386.6667,136.9167,19.5867,17.7143,0.5,0.7,21.6429,1.4839,1,0
06/06/2000,0.062,31.4246,15.4479,9.641,154.7536,59.677,2.7643,1.2357,0.771,419.1667,138.0208,19.3588,17.8571,0.504,0.7,21.8571,1.4355,1,0
07/06/2000,0.06,31.5151,15.3966,9.6154,153.0857,59.7454,2.8071,1.2643,0.7613,451.6667,139.125,19.3112,18.0,0.5081,0.7,22.0714,1.3871,1,0
08/06/2000,0.06,31.6055,15.3453,9.1538,151.4179,59.5492,2.85,1.2929,0.7516,484.1667,140.2292,19.0944,18.1429,0.5121,0.7,22.2857,1.3387,1,0
09/06/2000,0.064,31.696,15.294,8.6923,149.75,59.5401,2.8929,1.3214,0.7419,516.6667,141.3333,19.1189,18.2857,0.5161,0.7,22.5,1.2903,1,0
10/06/2000,0.12,31.4649,15.2787,8.2308,164.3996,60.0192,3.2589,1.3661,0.8065,502.0833,141.6094,19.0659,18.3214,0.5171,0.7,22.9464,1.3306,1,0
11/06/2000,0.095,31.2337,15.2634,7.7692,179.0491,60.7817,3.625,1.4107,0.871,487.5,141.8854,19.2445,18.3571,0.5181,0.7,23.3929,1.371,1,0
12/06/2000,0.089,31.0026,15.2481,7.3077,193.6987,61.1044,3.9911,1.4554,0.9355,472.9167,142.1615,19.4643,18.3929,0.5192,0.7,23.8393,1.4113,1,0
13/06/2000,0.084,30.7714,15.2329,6.8462,208.3482,61.427,4.3571,1.5,1.0,458.3333,142.4375,19.6841,18.4286,0.5202,0.7,24.2857,1.4516,1,0
14/06/2000,3.406,29.8916,15.1616,6.3846,210.0255,61.7496,4.9133,2.0816,0.9574,484.5238,141.9249,19.9038,18.3622,0.5183,0.7643,25.3571,1.4171,1,0
15/06/2000,2.085,29.0118,15.0904,5.9231,211.7028,62.0723,5.4694,2.6633,0.9147,510.7143,141.4122,20.1236,18.2959,0.5164,0.8286,26.4286,1.3825,1,0
16/06/2000,1.15,28.132,15.0192,5.4615,213.3801,62.1407,6.0255,3.2449,0.8721,536.9048,140.8996,20.2362,18.2296,0.5145,0.8929,27.5,1.3479,1,0
17/06/2000,0.708,27.2522,14.948,5.0,215.0574,62.4633,6.5816,3.8265,0.8295,563.0952,140.3869,20.2811,18.1633,0.5127,0.9571,28.5714,1.3134,1,0
18/06/2000,0.71,26.3724,14.8767,4.5385,216.7347,62.8251,7.1378,4.4082,0.7869,589.2857,139.8743,20.326,18.0969,0.5108,1.0214,29.6429,1.2788,1,0
19/06/2000,1.547,25.4927,14.8055,4.3049,218.412,63.2357,7.6939,4.9898,0.7442,615.4762,139.3616,20.0765,18.0306,0.5089,1.0857,30.7143,1.2442,1,0
20/06/2000,1.483,24.6129,14.7343,4.0714,220.0893,63.1379,8.25,5.5714,0.7016,641.6667,138.849,19.5663,17.9643,0.5071,1.15,31.7857,1.2097,1,0
21/06/2000,1.066,24.2476,14.8996,4.1429,214.3048,63.5486,8.8061,6.1531,0.659,667.8571,138.3363,19.0306,17.898,0.5052,1.2143,32.8571,1.1751,1,0
22/06/2000,0.991,23.8822,15.0649,4.2143,208.5204,62.9131,9.3622,6.7347,0.6164,694.0476,137.8237,18.7883,17.8316,0.5033,1.2786,33.9286,1.1406,1,0
23/06/2000,0.937,23.5169,15.2302,4.2857,202.736,62.2776,9.9184,7.3163,0.5737,720.2381,137.311,18.5969,17.7653,0.5014,1.3429,35.0,1.106,1,0
24/06/2000,0.963,23.1516,15.3955,4.3571,196.9515,62.2776,10.4745,7.898,0.5311,746.4286,136.7984,18.4056,17.699,0.4996,1.4071,36.0714,1.0714,1,0
25/06/2000,1.276,22.7863,15.5608,4.4286,191.1671,62.2776,11.0306,8.4796,0.4885,772.619,136.2857,18.2143,17.6327,0.4977,1.4714,37.1429,1.0369,1,0
26/06/2000,1.053,22.421,15.7261,4.5,185.3827,62.2776,11.5867,9.0612,0.4459,798.8095,135.7731,17.9847,17.5663,0.4958,1.5357,38.2143,1.0023,1,0
27/06/2000,0.864,22.0557,15.8914,4.5714,179.5982,62.786,12.1429,9.6429,0.4032,825.0,135.2604,17.7806,17.5,0.494,1.6,39.2857,0.9677,1,0
28/06/2000,0.693,21.4951,15.8414,4.6429,180.7207,63.9298,11.5,10.3163,0.4401,825.0,140.939,17.3724,18.2347,0.5147,1.5286,40.051,1.1751,1,0
29/06/2000,0.559,20.9345,15.7914,4.7143,181.8431,65.0737,10.8571,10.9898,0.477,825.0,146.6176,17.449,18.9694,0.5354,1.4571,40.8163,1.3825,1,0
30/06/2000,0.537,20.3739,15.7414,4.7857,182.9656,65.2008,10.2143,11.6633,0.5138,825.0,152.2961,17.5765,19.7041,0.5562,1.3857,41.5816,1.5899,1,0
01/07/2000,3.345,19.8133,15.6914,4.8571,184.088,65.3279,9.5714,12.3367,0.5507,825.0,157.9747,17.6531,20.4388,0.5769,1.3143,42.3469,1.7972,1,0
02/07/2000,9.481,19.2527,15.6414,4.9286,185.2105,66.0905,8.9286,13.0102,0.5876,825.0,163.6533,17.6786,21.1735,0.5976,1.2429,43.1122,2.0046,1,0
03/07/2000,6.184,18.692,15.5914,5.0714,186.3329,66.4718,8.2857,13.6837,0.6244,825.0,169.3318,17.7041,21.9082,0.6184,1.1714,43.8776,2.212,1,0
04/07/2000,9.678,18.1314,15.5414,5.2143,187.4554,66.8531,7.6429,14.3571,0.6613,825.0,175.0104,17.7934,22.6429,0.6391,1.1,44.6429,2.4194,1,0
05/07/2000,7.362,17.6341,15.4449,6.0,184.1199,65.7092,10.1224,15.9796,0.8018,861.9048,183.9226,17.9337,23.7959,0.6717,1.0571,49.898,2.3502,1,0
06/07/2000,4.007,17.1367,15.3484,6.0,180.7844,63.8027,12.602,17.602,0.9424,898.8095,192.8348,18.074,24.949,0.7042,1.0143,55.1531,2.2811,1,0
07/07/2000,3.325,16.6394,15.2518,6.0,177.449,63.1673,15.0816,19.2245,1.0829,935.7143,201.747,18.2398,26.102,0.7368,0.9714,60.4082,2.212,1,0
08/07/2000,2.4,16.142,15.1553,6.0,174.1135,63.0402,17.5612,20.8469,1.2235,972.619,210.6592,18.4821,27.2551,0.7693,0.9286,65.6633,2.1429,1,0
09/07/2000,1.816,15.6447,15.0588,6.0,170.7781,63.5486,20.0408,22.4694,1.3641,1009.5238,219.5714,18.7245,28.4082,0.8018,0.8857,70.9184,2.0737,1,0
10/07/2000,2.252,15.1473,14.9622,6.0,167.4426,64.184,22.5204,24.0918,1.5046,1046.4286,228.4836,19.3367,29.5612,0.8344,0.8429,76.1735,2.0046,1,0
11/07/2000,3.123,14.65,14.8657,6.0,164.1071,65.0737,25.0,25.7143,1.6452,1083.3333,237.3958,20.0938,30.7143,0.8669,0.8,81.4286,1.9355,1,0
12/07/2000,2.364,12.9363,14.8492,6.1429,178.4694,65.3279,23.0561,27.0408,1.6544,1095.2381,254.7865,20.2546,32.9643,0.9304,0.8714,83.0612,2.212,1,0
13/07/2000,4.696,11.2227,14.8327,6.3571,192.8316,65.3279,21.1122,28.3673,1.6636,1107.1429,272.1771,20.4155,35.2143,0.994,0.9429,84.6939,2.4885,1,0
14/07/2000,4.607,9.509,14.8161,6.5714,207.1939,65.3279,19.1684,29.6939,1.6728,1119.0476,289.5677,20.5763,37.4643,1.0575,1.0143,86.3265,2.765,1,0
15/07/2000,3.969,7.7953,14.7996,6.7857,221.5561,66.0905,17.2245,31.0204,1.682,1130.9524,306.9583,20.7371,39.7143,1.121,1.0857,87.9592,3.0415,1,0
16/07/2000,6.365,6.0816,14.7831,7.0,235.9184,66.8531,15.2806,32.3469,1.6912,1142.8571,324.349,20.7448,41.9643,1.1845,1.1571,89.5918,3.318,1,0
17/07/2000,15.909,4.368,14.7665,6.7857,250.2806,67.3615,13.3367,33.6735,1.7005,1154.7619,341.7396,20.7526,44.2143,1.248,1.2286,91.2245,3.5945,1,0
18/07/2000,13.837,2.6543,14.75,6.5714,264.6429,66.4718,11.3929,35.0,1.7097,1166.6667,359.1302,20.7603,46.4643,1.3115,1.3,92.8571,3.871,1,0
19/07/2000,10.091,2.9412,14.7584,6.3571,254.1964,65.1373,13.1837,36.1735,1.7373,1238.0952,336.2188,20.768,43.5,1.2278,1.2,92.8571,3.5484,1,0
20/07/2000,8.466,3.2282,14.7667,6.2857,243.75,66.726,14.9745,37.3469,1.765,1309.5238,313.3073,20.7758,40.5357,1.1442,1.1,92.8571,3.2258,1,0
21/07/2000,5.393,3.5151,14.7751,6.5714,233.3036,69.3315,16.7653,38.5204,1.7926,1380.9524,290.3958,20.7835,37.5714,1.0605,1.0,92.8571,2.9032,1,0
22/07/2000,4.334,3.802,14.7835,6.8571,222.8571,71.937,18.5561,39.6939,1.8203,1452.381,267.4844,20.7913,34.6071,0.9768,0.9,92.8571,2.5806,1,0
23/07/2000,4.085,4.089,14.7918,7.1429,212.4107,73.7163,20.3469,40.8673,1.8479,1523.8095,244.5729,20.6633,31.6429,0.8931,0.8,92.8571,2.2581,1,0
24/07/2000,3.238,4.3759,14.8002,7.4286,201.9643,74.2247,22.1378,42.0408,1.8756,1595.2381,221.6615,20.7398,28.6786,0.8095,0.7,92.8571,1.9355,1,0
25/07/2000,2.641,4.6629,14.8086,7.7143,191.5179,74.7331,23.9286,43.2143,1.9032,1666.6667,198.75,20.8145,25.7143,0.7258,0.6,92.8571,1.6129,1,0
26/07/2000,2.2,5.2941,14.7669,8.0,190.3784,77.275,23.4694,42.398,1.9286,1630.9524,212.5521,20.8222,27.5,0.7762,0.6429,93.3673,1.7512,1,0
27/07/2000,1.935,5.9254,14.7252,8.2857,189.2389,79.817,23.0102,41.5816,1.9539,1595.2381,226.3542,20.83,29.2857,0.8266,0.6857,93.8776,1.8894,1,0
28/07/2000,2.223,6.5566,14.6835,8.5714,188.0995,82.3589,22.551,40.7653,1.9793,1559.5238,240.1562,20.8377,31.0714,0.877,0.7286,94.3878,2.0276,1,0
29/07/2000,2.038,7.1879,14.6418,8.8571,186.96,84.9009,22.0918,39.949,2.0046,1523.8095,253.9583,20.973,32.8571,0.9274,0.7714,94.898,2.1659,1,0
30/07/2000,1.78,7.8191,14.6001,9.1429,185.8206,87.4428,21.6327,39.1327,2.03,1488.0952,267.7604,21.3252,34.6429,0.9778,0.8143,95.4082,2.3041,1,0
31/07/2000,1.639,8.4504,14.5584,9.4286,184.6811,89.9847,21.1735,38.3163,2.0553,1452.381,281.5625,21.6837,36.4286,1.0282,0.8571,95.9184,2.4424,1,0
01/08/2000,1.492,9.0817,14.5167,9.7143,183.5417,92.5267,20.7143,37.5,2.0806,1416.6667,295.3646,22.1046,38.2143,1.0786,0.9,96.4286,2.5806,1,0
02/08/2000,2.836,8.978,14.5296,10.0,183.4694,95.0686,20.0051,37.3469,2.0945,1440.4762,294.1421,22.5255,38.0561,1.0742,0.8714,95.4082,2.6728,1,0
03/08/2000,2.64,8.8743,14.5425,9.5,183.3971,97.6106,19.2959,37.1939,2.1083,1464.2857,292.9196,22.8571,37.898,1.0697,0.8429,94.3878,2.765,1,0
04/08/2000,2.128,8.7705,14.5554,9.0,183.3248,100.1525,18.5867,37.0408,2.1221,1488.0952,291.6972,23.0612,37.7398,1.0652,0.8143,93.3673,2.8571,1,0
05/08/2000,4.505,8.6668,14.5684,8.5,183.2526,102.6945,17.8776,36.8878,2.1359,1511.9048,290.4747,23.2653,37.5816,1.0608,0.7857,92.3469,2.9493,1,0
06/08/2000,6.535,8.5631,14.5813,8.0,183.1803,103.2028,17.1684,36.7347,2.1498,1535.7143,289.2522,23.3036,37.4235,1.0563,0.7571,91.3265,3.0415,1,0
07/08/2000,5.287,8.4594,14.5942,7.5,183.108,106.7616,16.4592,36.5816,2.1636,1559.5238,288.0298,23.3163,37.2653,1.0518,0.7286,90.3061,3.1336,1,0
08/08/2000,4.336,8.3557,14.6071,7.0,183.0357,107.7783,15.75,36.4286,2.1774,1583.3333,286.8073,23.6097,37.1071,1.0474,0.7,89.2857,3.2258,1,0
09/08/2000,3.305,8.74,14.7249,6.5,185.0,108.5409,16.7143,35.6122,2.076,1547.619,273.8333,24.0306,35.4286,1.0,1.3929,87.7551,3.0415,1,0
10/08/2000,2.64,9.1243,14.8427,6.0,186.9643,109.3035,17.6786,34.7959,1.9747,1511.9048,260.8594,24.0689,33.75,0.9526,2.0857,86.2245,2.8571,1,0
11/08/2000,2.215,9.5086,14.9604,5.5,188.9286,108.7951,18.6429,33.9796,1.8733,1476.1905,247.8854,24.2602,32.0714,0.9052,2.7786,84.6939,2.6728,1,0
12/08/2000,1.908,9.8929,15.0782,5.0,190.8929,108.5409,19.6071,33.1633,1.7719,1440.4762,234.9115,24.9872,30.3929,0.8579,3.4714,83.1633,2.4885,1,0
13/08/2000,1.952,10.2771,15.1959,4.5,192.8571,107.3971,20.5714,32.3469,1.6705,1404.7619,221.9375,25.7143,28.7143,0.8105,4.1643,81.6327,2.3041,1,0
14/08/2000,1.813,10.6614,15.3137,4.0,194.8214,106.2532,21.5357,31.5306,1.5691,1369.0476,208.9635,25.2679,27.0357,0.7631,4.8571,80.102,2.1198,1,0
15/08/2000,2.068,11.0457,15.4314,3.5,196.7857,104.728,22.5,30.7143,1.4677,1333.3333,195.9896,24.8214,25.3571,0.7157,5.55,78.5714,1.9355,1,0
16/08/2000,4.446,11.354,15.4401,3.4286,187.8253,101.4235,23.0612,28.5204,1.4055,1345.2381,208.6086,24.7704,26.9898,0.7618,6.4143,78.5714,2.0968,1,0
17/08/2000,3.861,11.6624,15.4487,3.5714,178.8648,102.8216,23.6224,26.3265,1.3433,1357.1429,221.2277,24.949,28.6224,0.8079,7.2786,78.5714,2.2581,1,0
18/08/2000,2.711,11.9707,15.4574,3.7143,169.9043,101.6777,24.1837,24.1327,1.2811,1369.0476,233.8467,25.1276,30.2551,0.854,8.1429,78.5714,2.4194,1,0
19/08/2000,2.169,12.279,15.466,3.8571,160.9439,100.5338,24.7449,21.9388,1.2189,1380.9524,246.4658,25.3061,31.8878,0.9001,9.0071,78.5714,2.5806,1,0
20/08/2000,1.917,12.5873,15.4747,4.0,151.9834,99.3899,25.3061,19.7449,1.1567,1392.8571,259.0848,25.4847,33.5204,0.9461,9.8714,78.5714,2.7419,1,0
21/08/2000,1.687,12.8957,15.4833,4.1429,143.023,98.2461,25.8673,17.551,1.0945,1404.7619,271.7039,25.6633,35.1531,0.9922,10.7357,78.5714,2.9032,1,0
22/08/2000,1.485,13.204,15.492,4.2857,134.0625,90.7473,26.4286,15.3571,1.0323,1416.6667,284.3229,25.8418,36.7857,1.0383,11.6,78.5714,3.0645,1,0
23/08/2000,1.404,13.0832,15.5433,4.4286,146.2691,86.1718,24.9694,13.8316,0.9539,1357.1429,300.2939,26.0204,38.852,1.0966,11.3857,77.6531,2.8341,1,0
24/08/2000,2.453,12.9624,15.5947,4.5714,158.4758,87.4428,23.5102,12.3061,0.8756,1297.619,316.2649,26.199,40.9184,1.155,11.1714,76.7347,2.6037,1,0
25/08/2000,1.953,12.8417,15.646,4.7143,170.6824,86.426,22.051,10.7806,0.7972,1238.0952,332.2359,26.3776,42.9847,1.2133,10.9571,75.8163,2.3733,1,0
26/08/2000,2.647,12.7209,15.6974,4.8571,182.889,85.1551,20.5918,9.2551,0.7189,1178.5714,348.2068,26.5561,45.051,1.2716,10.7429,74.898,2.1429,1,0
27/08/2000,2.079,12.6001,15.7487,5.0,195.0957,83.8841,19.1327,7.7296,0.6406,1119.0476,364.1778,26.824,47.1173,1.3299,10.5286,73.9796,1.9124,1,0
28/08/2000,1.942,12.4793,15.8001,5.6429,207.3023,82.6131,17.6735,6.2041,0.5622,1059.5238,380.1488,27.3852,49.1837,1.3882,10.3143,73.0612,1.682,1,0
29/08/2000,2.486,12.3586,15.8514,6.2857,219.5089,83.6299,16.2143,4.6786,0.4839,1000.0,396.1198,27.9464,51.25,1.4466,10.1,72.1429,1.4516,1,0
30/08/2000,2.767,11.6435,15.8996,6.9286,209.3187,85.4093,16.4337,6.6633,0.8364,1000.0,384.9993,28.5077,49.8112,1.406,8.8143,72.9082,1.659,1,0
31/08/2000,5.757,10.9285,15.9477,7.5714,199.1284,87.1886,16.6531,8.648,1.1889,1000.0,373.8787,28.8648,48.3724,1.3654,7.5286,73.6735,1.8664,1,0
01/09/2000,4.93,10.2135,15.9958,7.3571,188.9381,87.4428,16.8724,10.6327,1.5415,1000.0,362.7582,28.6224,46.9337,1.3247,6.2429,74.4388,2.0737,1,0
02/09/2000,4.372,9.4984,16.0439,7.1429,178.7479,86.1718,17.0918,12.6173,1.894,1000.0,351.6376,29.2474,45.4949,1.2841,4.9571,75.2041,2.2811,1,0
03/09/2000,3.606,8.7834,16.0921,7.2857,168.5576,84.9009,17.3112,14.602,2.2465,1000.0,340.5171,29.7194,44.0561,1.2435,3.6714,75.9694,2.4885,1,0
04/09/2000,2.966,8.0684,16.1402,7.8571,158.3673,83.6299,17.5306,16.5867,2.5991,1000.0,329.3966,29.4005,42.6173,1.2029,2.3857,76.7347,2.6959,1,0
05/09/2000,2.797,7.3533,16.1883,8.4286,148.1771,82.3589,17.75,18.5714,2.9516,1000.0,318.276,29.0561,41.1786,1.1623,1.1,77.5,2.9032,1,0
06/09/2000,6.886,6.9721,16.4362,9.0,155.3199,80.0712,16.4235,18.6224,2.7419,969.0476,323.7969,28.75,41.8929,1.1825,2.1429,76.9388,2.9954,1,0
07/09/2000,5.904,6.591,16.684,9.5714,162.4628,76.2583,15.0969,18.6735,2.5323,938.0952,329.3177,29.5918,42.6071,1.2026,3.1857,76.3776,3.0876,1,0
08/09/2000,3.91,6.2098,16.9319,10.1429,169.6057,72.4453,13.7704,18.7245,2.3226,907.1429,334.8385,30.4337,43.3214,1.2228,4.2286,75.8163,3.1797,1,0
09/09/2000,3.003,5.8286,17.1798,10.7143,176.7485,68.6324,12.4439,18.7755,2.1129,876.1905,340.3594,31.1735,44.0357,1.2429,5.2714,75.2551,3.2719,1,0
10/09/2000,2.549,5.4474,17.4276,11.2857,183.8914,64.8195,11.1173,18.8265,1.9032,845.2381,345.8802,31.7474,44.75,1.2631,6.3143,74.6939,3.3641,1,0
11/09/2000,2.218,5.0662,17.6755,11.8571,191.0342,61.0066,9.7908,18.8776,1.6935,814.2857,351.401,31.4286,45.4643,1.2833,7.3571,74.1327,3.4562,1,0
12/09/2000,2.116,4.685,17.9233,12.4286,198.1771,59.4306,8.4643,18.9286,1.4839,783.3333,356.9219,30.8699,46.1786,1.3034,8.4,73.5714,3.5484,1,0
13/09/2000,2.208,5.2671,17.8722,13.0,189.5855,54.1942,8.7092,18.3929,1.4608,885.7143,344.5789,30.2908,44.5816,1.2584,8.9143,71.6837,3.4332,1,0
14/09/2000,2.106,5.8493,17.8212,12.9333,180.9938,51.7794,8.9541,17.8571,1.4378,988.0952,332.2359,30.4388,42.9847,1.2133,9.4286,69.7959,3.318,1,0
15/09/2000,2.173,6.4314,17.7701,12.8667,172.4022,53.9908,9.199,17.3214,1.4147,1090.4762,319.8929,30.6122,41.3878,1.1682,9.9429,67.9082,3.2028,1,0
16/09/2000,1.976,7.0136,17.719,12.8,163.8106,62.2267,9.4439,16.7857,1.3917,1192.8571,307.5499,30.1735,39.7908,1.1231,10.4571,66.0204,3.0876,1,0
17/09/2000,1.706,7.5957,17.6679,12.7333,155.219,64.0569,9.6888,16.25,1.3687,1295.2381,295.2068,29.7347,38.1939,1.0781,10.9714,64.1327,2.9724,1,0
18/09/2000,1.558,8.1779,17.6168,12.6667,146.6273,62.2776,9.9337,15.7143,1.3456,1397.619,282.8638,29.2959,36.5969,1.033,11.4857,62.2449,2.8571,1,0
19/09/2000,1.426,8.76,17.5657,12.6,138.0357,60.4982,10.1786,15.1786,1.3226,1500.0,270.5208,28.8571,35.0,0.9879,12.0,60.3571,2.7419,1,0
20/09/2000,1.358,9.2161,17.723,12.5333,138.429,58.7189,10.5459,14.1327,1.2166,1416.6667,275.7656,28.5332,35.6786,1.0071,11.7143,60.3571,2.765,1,0
21/09/2000,1.269,9.6721,17.8804,12.4667,138.8223,56.9395,10.9133,13.0867,1.1106,1333.3333,281.0104,28.0306,36.3571,1.0262,11.4286,60.3571,2.788,1,0
22/09/2000,1.204,10.1282,18.0377,12.4,139.2156,55.1601,11.2806,12.0408,1.0046,1250.0,286.2552,27.3367,37.0357,1.0454,11.1429,60.3571,2.8111,1,0
23/09/2000,1.135,10.5843,18.195,12.2667,139.6088,53.3808,11.648,10.9949,0.8986,1166.6667,291.5,26.6429,37.7143,1.0645,10.8571,60.3571,2.8341,1,0
24/09/2000,1.057,11.0404,18.3524,12.1333,140.0021,51.6014,12.0153,9.949,0.7926,1083.3333,296.7448,26.6582,38.3929,1.0837,10.5714,60.3571,2.8571,1,0
25/09/2000,0.986,11.4964,18.5097,12.0,140.3954,49.8221,12.3827,8.9031,0.6866,1000.0,301.9896,26.8878,39.0714,1.1028,10.2857,60.3571,2.8802,1,0
26/09/2000,0.94,11.9525,18.667,11.6923,140.7887,49.8221,12.75,7.8571,0.5806,916.6667,307.2344,26.977,39.75,1.122,10.0,60.3571,2.9032,1,0
27/09/2000,0.95,12.4086,18.8244,11.3846,141.182,51.0083,14.1939,6.8112,0.6866,928.5714,298.2433,26.5306,38.5867,1.0891,9.9929,59.5918,3.2488,1,0
28/09/2000,1.198,12.8646,18.9817,11.0769,141.5753,49.8221,15.6378,5.7653,0.7926,940.4762,289.2522,26.0842,37.4235,1.0563,9.9857,58.8265,3.5945,1,0
29/09/2000,1.017,13.3207,19.139,10.7692,141.9685,49.8221,17.0816,4.7194,0.8986,952.381,280.2612,25.6378,36.2602,1.0235,9.9786,58.0612,3.9401,1,0
30/09/2000,0.948,13.7768,19.2963,10.4615,142.3618,49.8221,18.5255,3.6735,1.0046,964.2857,271.2701,25.9409,35.0969,0.9906,9.9714,57.2959,4.2857,1,0
01/10/2000,0.914,14.2329,19.4537,9.9231,142.7551,49.0008,19.9694,2.6276,1.1106,976.1905,262.279,26.2873,33.9337,0.9578,9.9643,56.5306,4.6313,1,0
02/10/2000,0.841,14.6889,19.611,9.2308,143.1484,48.1796,21.4133,1.5816,1.2166,988.0952,253.2879,26.6336,32.7704,0.925,9.9571,55.7653,4.977,1,0
03/10/2000,0.788,15.145,19.7683,8.5385,143.5417,47.3583,22.8571,0.5357,1.3226,1000.0,244.2969,26.98,31.6071,0.8921,9.95,55.0,5.3226,1,0
04/10/2000,0.753,15.7377,19.8161,7.9231,136.6685,49.2883,19.8163,0.6224,1.2465,1000.0,248.2009,27.3263,32.1122,0.9064,8.95,52.551,4.7696,1,0
05/10/2000,0.754,16.3304,19.8638,7.7692,129.7954,49.8221,16.7755,0.7092,1.1705,1000.0,252.1049,27.6727,32.6173,0.9207,7.95,50.102,4.2166,1,0
06/10/2000,0.806,16.923,19.9115,7.6154,122.9222,49.8221,13.7347,0.7959,1.0945,1000.0,256.0089,27.7764,33.1224,0.9349,6.95,47.6531,3.6636,1,0
07/10/2000,0.735,17.5157,19.9593,7.4615,116.0491,49.8221,10.6939,0.8827,1.0184,1000.0,259.9129,27.6786,33.6276,0.9492,5.95,45.2041,3.1106,1,0
08/10/2000,0.696,18.1084,20.007,7.3077,109.176,49.8221,7.6531,0.9694,0.9424,1000.0,263.817,27.1173,34.1327,0.9634,4.95,42.7551,2.5576,1,0
09/10/2000,0.592,18.7011,20.0548,5.7692,102.3028,47.0259,4.6122,1.0561,0.8664,1000.0,267.721,26.2245,34.6378,0.9777,3.95,40.3061,2.0046,1,0
10/10/2000,0.55,19.2938,20.1025,5.3462,95.4297,46.7717,1.5714,1.1429,0.7903,1000.0,271.625,25.7653,35.1429,0.9919,2.95,37.8571,1.4516,1,0
11/10/2000,0.581,19.132,20.1157,5.2143,102.8906,46.5175,1.8112,1.1735,0.8618,988.0952,271.5067,25.3061,35.1276,0.9915,2.8929,38.1122,1.7051,1,0
12/10/2000,0.524,18.9703,20.1289,5.5714,110.3516,46.8734,2.051,1.2041,0.9332,976.1905,271.3884,24.8469,35.1122,0.9911,2.8357,38.3673,1.9585,1,0
13/10/2000,0.508,18.8086,20.1421,5.9286,117.8125,48.2969,2.2908,1.2347,1.0046,964.2857,271.2701,24.3878,35.0969,0.9906,2.7786,38.6224,2.212,1,0
14/10/2000,0.485,18.6468,20.1554,6.2857,125.2734,47.153,2.5306,1.2653,1.076,952.381,271.1518,23.9286,35.0816,0.9902,2.7214,38.8776,2.4654,1,0
15/10/2000,0.443,18.4851,20.1686,6.6429,132.7344,46.2633,2.7704,1.2959,1.1475,940.4762,271.0335,25.102,35.0663,0.9898,2.6643,39.1327,2.7189,1,0
16/10/2000,0.416,18.3234,20.1818,7.0,140.1953,45.6279,3.0102,1.3265,1.2189,928.5714,270.9152,25.7143,35.051,0.9893,2.6071,39.3878,2.9724,1,0
17/10/2000,0.381,18.1617,20.195,7.3571,147.6562,45.1957,3.25,1.3571,1.2903,916.6667,270.7969,25.3571,35.0357,0.9889,2.55,39.6429,3.2258,1,0
18/10/2000,0.355,18.4543,20.2143,7.7143,150.4512,47.2801,2.8878,1.2347,1.235,900.0,272.9658,25.0,35.3163,0.9968,2.5,39.4388,3.0876,1,0
19/10/2000,0.349,18.7469,20.2337,8.0714,153.2462,47.153,2.5255,1.1122,1.1797,883.3333,275.1347,24.6429,35.5969,1.0048,2.45,39.2347,2.9493,1,0
20/10/2000,0.339,19.0396,20.253,8.4286,156.0411,47.4835,2.1633,0.9898,1.1244,866.6667,277.3036,24.2857,35.8776,1.0127,2.4,39.0306,2.8111,1,0
21/10/2000,0.349,19.3322,20.2723,8.7857,158.8361,48.2905,1.801,0.8673,1.0691,850.0,279.4725,23.9286,36.1582,1.0206,2.35,38.8265,2.6728,1,0
22/10/2000,0.353,19.6248,20.2917,9.1429,161.6311,49.8094,1.4388,0.7449,1.0138,833.3333,281.6414,23.5714,36.4388,1.0285,2.3,38.6224,2.5346,1,0
23/10/2000,0.331,19.9175,20.311,9.5,164.426,50.1589,1.0765,0.6224,0.9585,816.6667,283.8103,23.7143,36.7194,1.0364,2.25,38.4184,2.3963,1,0
